"BehaviorSpace results (NetLogo 6.0.2)"
"EW draft 1.nlogo"
"experiment1"
"04/04/2018 19:57:52:203 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-10","10","-10","10"
"[run number]","numMonths","adaptThreshold","adaptCostPerUnit","intensityThreshold","damageRatioThreshold","repairRatio","choose-strategy","interval","maxMemoryLength","changeRepairRatio?","maxPrevention","orgBudget","ExtremeWeatherDamage","cumDamageRatioThreshold","[step]","mean [infraQuality] of serviceArea","mean [infraVulnerability] of serviceArea","mean [currentDamage] of serviceArea","extremeWeatherFreq","mean [prevention] of serviceArea"
"15","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","10","5","100","2.3333333333333335","0.8867180649647259","0","21","0"
"19","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","2","65","51.82716049382716","0.05052983740432832","0","12","0"
"22","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","5","0","53.53086419753087","0.04903701853778831","0","0","0"
"20","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","2","65","48.25925925925926","0.06062855697591069","0","14","0"
"16","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","10","5","118","5.45679012345679","0.7585189939647883","0","16","0"
"19","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","2","66","51.82716049382716","0.050529837404328336","0","12","0"
"22","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","5","1","53.53086419753087","0.04903701853778831","0","0","0"
"15","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","10","5","101","2.3333333333333335","0.8867180649647259","0","21","0"
"21","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","5","24","49.49382716049383","0.04924617995484407","0","5","0"
"20","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","2","66","48.25925925925926","0.06062855697591068","0","14","0"
"16","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","10","5","119","5.45679012345679","0.7585189939647885","0","16","0"
"23","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","10","0","49.23456790123457","0.07645145007003379","0","0","0"
"22","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","5","2","53.53086419753087","0.049037018537788316","0","0","0"
"20","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","2","67","48.25925925925926","0.06062855697591067","0","14","0"
"15","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","10","5","102","2.3333333333333335","0.8867180649647259","0","21","0"
"19","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","2","67","51.82716049382716","0.05052983740432832","0","13","0"
"22","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","5","3","53.53086419753087","0.04903701853778832","0","0","0"
"21","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","5","25","49.49382716049383","0.04924617995484409","0","5","0"
"16","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","10","5","120","5.45679012345679","0.7585189939647883","0","16","0"
"23","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","10","1","49.23456790123457","0.07645145007003379","0","0","0"
"20","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","2","68","48.25925925925926","0.06062855697591066","0","15","0"
"15","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","10","5","103","2.3333333333333335","0.8867180649647262","0","21","0"
"19","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","2","68","51.82716049382716","0.050529837404328336","0","13","0"
"21","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","5","26","49.49382716049383","0.04924617995484407","0","5","0"
"20","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","2","69","48.25925925925926","0.06062855697591067","0","16","0"
"23","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","10","2","49.23456790123457","0.07645145007003377","0","0","0"
"15","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","10","5","104","2.3333333333333335","0.8867180649647259","0","21","0"
"22","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","5","4","53.53086419753087","0.049037018537788316","0","1","0"
"19","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","2","69","51.82716049382716","0.050529837404328315","0","13","0"
"20","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","2","70","48.25925925925926","0.06062855697591067","0","16","0"
"21","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","5","27","49.49382716049383","0.049246179954844094","0","5","0"
"24","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","10","0","51.72839506172839","0.07317407142705269","0","0","0"
"22","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","5","5","53.53086419753087","0.04903701853778831","0","1","0"
"15","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","10","5","105","2.3333333333333335","0.8867180649647262","0","21","0"
"23","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","10","3","49.23456790123457","0.07645145007003379","0","0","0"
"20","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","2","71","48.25925925925926","0.06062855697591066","0","16","0"
"19","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","2","70","51.82716049382716","0.050529837404328315","0","13","0"
"21","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","5","28","49.49382716049383","0.04924617995484409","0","5","0"
"24","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","10","1","51.72839506172839","0.0731740714270527","0","0","0"
"22","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","5","6","53.53086419753087","0.049037018537788316","0","1","0"
"15","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","10","5","106","2.3333333333333335","0.8867180649647259","0","21","0"
"20","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","2","72","48.25925925925926","0.06062855697591066","0","16","0"
"19","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","2","71","51.82716049382716","0.050529837404328336","0","13","0"
"21","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","5","29","49.49382716049383","0.04924617995484409","0","5","0"
"22","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","5","7","53.53086419753087","0.04903701853778832","0","1","0"
"23","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","10","4","49.23456790123457","0.07645145007003379","0","0","0"
"20","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","2","73","48.25925925925926","0.06062855697591066","0","16","0"
"22","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","5","8","53.53086419753087","0.04903701853778832","0","1","0"
"24","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","10","2","51.72839506172839","0.07317407142705269","0","0","0"
"15","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","10","5","107","2.3333333333333335","0.8867180649647259","0","21","0"
"22","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","5","9","53.53086419753087","0.049037018537788316","0","1","0"
"23","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","10","5","49.23456790123457","0.07645145007003379","0","0","0"
"20","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","2","74","48.25925925925926","0.06062855697591068","0","16","0"
"19","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","2","72","51.82716049382716","0.05052983740432832","0","13","0"
"21","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","5","30","49.49382716049383","0.0492461799548441","0","6","0"
"22","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","5","10","53.53086419753087","0.0490370185377883","0","1","0"
"20","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","2","75","48.25925925925926","0.06062855697591068","0","16","0"
"24","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","10","3","51.72839506172839","0.07317407142705269","0","0","0"
"15","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","10","5","108","1.9135802469135803","0.9269714450873873","4.567901234567901","22","0"
"19","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","2","73","51.82716049382716","0.05052983740432832","0","13","0"
"21","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","5","31","49.49382716049383","0.04924617995484408","0","6","0"
"22","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","5","11","53.53086419753087","0.049037018537788316","0","1","0"
"23","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","10","6","49.23456790123457","0.07645145007003377","0","0","0"
"22","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","5","12","53.53086419753087","0.0490370185377883","0","1","0"
"24","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","10","4","51.72839506172839","0.07317407142705266","0","0","0"
"20","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","2","76","48.25925925925926","0.060628556975910644","0","16","0"
"15","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","10","5","109","1.728395061728395","0.9367798353909464","4.888888888888889","23","0"
"19","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","2","74","51.82716049382716","0.05052983740432834","0","13","0"
"21","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","5","32","49.49382716049383","0.04924617995484409","0","7","0"
"22","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","5","13","53.53086419753087","0.049037018537788316","0","1","0"
"20","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","2","77","48.25925925925926","0.06062855697591066","0","16","0"
"19","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","2","75","51.82716049382716","0.05052983740432832","0","13","0"
"21","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","5","33","49.49382716049383","0.04924617995484407","0","7","0"
"20","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","2","78","48.25925925925926","0.060628556975910644","0","16","0"
"22","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","5","14","53.53086419753087","0.049037018537788316","0","2","0"
"23","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","10","7","49.23456790123457","0.07645145007003379","0","1","0"
"20","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","2","79","48.25925925925926","0.06062855697591069","0","16","0"
"19","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","2","76","51.82716049382716","0.05052983740432832","0","13","0"
"21","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","5","34","49.49382716049383","0.04924617995484409","0","8","0"
"24","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","10","5","51.72839506172839","0.07317407142705269","0","0","0"
"20","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","2","80","48.25925925925926","0.06062855697591067","0","16","0"
"22","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","5","15","53.53086419753087","0.049037018537788316","0","2","0"
"15","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","10","5","110","1.3209876543209877","0.9668630751964085","4.864197530864198","24","0"
"19","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","2","77","51.82716049382716","0.050529837404328336","0","13","0"
"21","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","5","35","49.49382716049383","0.04924617995484409","0","8","0"
"20","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","2","81","48.25925925925926","0.06062855697591069","0","16","0"
"23","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","10","8","49.23456790123457","0.0764514500700338","0","1","0"
"22","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","5","16","53.53086419753087","0.04903701853778831","0","3","0"
"20","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","2","82","48.25925925925926","0.06062855697591067","0","16","0"
"22","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","5","17","53.53086419753087","0.04903701853778831","0","4","0"
"24","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","10","6","51.72839506172839","0.07317407142705269","0","0","0"
"15","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","10","5","111","1.3209876543209877","0.9668630751964085","0","24","0"
"22","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","5","18","53.53086419753087","0.04903701853778831","0","4","0"
"20","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","2","83","48.25925925925926","0.060628556975910644","0","17","0"
"23","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","10","9","49.23456790123457","0.07645145007003379","0","2","0"
"22","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","5","19","53.53086419753087","0.04903701853778832","0","5","0"
"20","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","2","84","48.25925925925926","0.06062855697591067","0","17","0"
"22","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","1000","0","5","20","53.53086419753087","0.049037018537788316","0","5","0"
